14:53:12.049 [main] INFO  com.study.seckill.SeckillWebApplication - Starting SeckillWebApplication on QXX-001 with PID 18260 (C:\ProJect\IDEA\project\seckill\seckill-web\target\classes started by 25789 in C:\ProJect\IDEA\project\seckill)
14:53:57.362 [http-nio-8091-exec-4] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.362 [http-nio-8091-exec-8] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.362 [http-nio-8091-exec-9] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.362 [http-nio-8091-exec-7] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.362 [http-nio-8091-exec-3] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.362 [http-nio-8091-exec-1] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.362 [http-nio-8091-exec-6] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.362 [http-nio-8091-exec-2] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.362 [http-nio-8091-exec-5] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.366 [http-nio-8081-exec-3] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.366 [http-nio-8081-exec-4] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.366 [http-nio-8081-exec-5] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.366 [http-nio-8081-exec-1] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.366 [http-nio-8081-exec-7] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.366 [http-nio-8081-exec-8] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.366 [http-nio-8081-exec-2] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.366 [http-nio-8081-exec-6] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.366 [http-nio-8081-exec-9] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.370 [http-nio-8091-exec-10] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.390 [http-nio-8081-exec-10] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.396 [http-nio-8091-exec-11] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.398 [http-nio-8091-exec-12] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.398 [http-nio-8081-exec-11] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.399 [http-nio-8081-exec-12] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.402 [http-nio-8091-exec-13] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.406 [http-nio-8081-exec-13] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.412 [http-nio-8091-exec-14] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.418 [http-nio-8081-exec-14] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.420 [http-nio-8091-exec-15] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.427 [http-nio-8081-exec-15] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.430 [http-nio-8091-exec-16] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.436 [http-nio-8081-exec-16] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.440 [http-nio-8091-exec-17] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.445 [http-nio-8081-exec-17] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.452 [http-nio-8091-exec-18] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.455 [http-nio-8081-exec-18] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.461 [http-nio-8091-exec-19] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.470 [http-nio-8091-exec-20] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.474 [http-nio-8081-exec-19] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.475 [http-nio-8081-exec-20] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.480 [http-nio-8091-exec-21] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.488 [http-nio-8081-exec-21] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.492 [http-nio-8091-exec-9] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.495 [http-nio-8081-exec-22] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.499 [http-nio-8091-exec-4] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.505 [http-nio-8081-exec-23] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.512 [http-nio-8091-exec-6] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.517 [http-nio-8081-exec-11] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.519 [http-nio-8091-exec-5] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.523 [http-nio-8081-exec-15] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.528 [http-nio-8091-exec-11] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.533 [http-nio-8081-exec-5] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.539 [http-nio-8091-exec-2] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.543 [http-nio-8081-exec-16] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.549 [http-nio-8091-exec-15] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.553 [http-nio-8081-exec-8] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.559 [http-nio-8091-exec-7] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.564 [http-nio-8081-exec-10] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.569 [http-nio-8091-exec-1] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.573 [http-nio-8081-exec-3] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.578 [http-nio-8091-exec-20] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.605 [http-nio-8081-exec-4] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.607 [http-nio-8091-exec-18] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.608 [http-nio-8081-exec-21] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.610 [http-nio-8081-exec-6] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.610 [http-nio-8091-exec-14] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.610 [http-nio-8091-exec-10] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.613 [http-nio-8081-exec-7] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.617 [http-nio-8091-exec-8] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.625 [http-nio-8081-exec-12] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.628 [http-nio-8091-exec-16] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.651 [http-nio-8081-exec-1] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.654 [http-nio-8091-exec-19] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.655 [http-nio-8081-exec-20] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.656 [http-nio-8091-exec-21] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.656 [http-nio-8081-exec-22] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.659 [http-nio-8091-exec-13] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.682 [http-nio-8081-exec-17] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.685 [http-nio-8091-exec-3] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.685 [http-nio-8081-exec-14] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.686 [http-nio-8091-exec-12] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.687 [http-nio-8081-exec-18] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.689 [http-nio-8091-exec-17] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.713 [http-nio-8081-exec-23] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.716 [http-nio-8091-exec-9] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.717 [http-nio-8081-exec-9] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.719 [http-nio-8091-exec-4] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.720 [http-nio-8081-exec-13] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.720 [http-nio-8091-exec-6] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.744 [http-nio-8081-exec-19] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.747 [http-nio-8091-exec-5] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.748 [http-nio-8081-exec-2] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.750 [http-nio-8091-exec-11] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.751 [http-nio-8081-exec-11] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.751 [http-nio-8091-exec-2] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.755 [http-nio-8081-exec-15] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.759 [http-nio-8091-exec-15] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.764 [http-nio-8081-exec-5] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.769 [http-nio-8091-exec-7] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.789 [http-nio-8081-exec-16] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.792 [http-nio-8091-exec-1] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.792 [http-nio-8081-exec-8] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.793 [http-nio-8091-exec-20] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.794 [http-nio-8081-exec-10] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
14:53:57.799 [http-nio-8091-exec-14] INFO  com.study.seckill.security.UserLoginFilter - url:=/pessimistic/order,pattern:=/?([-|\w]+)?/(demo|product)/(\w)+|/?([-|\\w]+)?/assess/(index|partReport).do
